category,titles,date,descriptions,urls
national,"Who is Dalveer Bhandari, Indian judge in UN court who supported ruling against Israel?","Monday, 27 May, 2024","Judge Dalveer Bhandari, the Indian representative at top UN court International Court of Justice (ICJ), favoured ordering an immediate stop to Israel's military operations in Rafah. Bhandari was born in Rajasthan's Jodhpur and has been an ICJ member since 2012. He's a Padma Bhushan awardee and has served as a judge of Supreme Court and Bombay High Court.",https://www.ndtv.com/india-news/indian-judge-who-voted-in-favour-of-world-courts-order-against-israel-5753944/amp/1?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,CCTV footage shows man shooting DJ dead after being refused liquor in Ranchi bar,"Monday, 27 May, 2024","A man shot dead a DJ at point-blank range on the intervening night of Sunday and Monday at a bar in Jharkhand's Ranchi after the employees refused to serve him alcohol. The incident was caught on CCTV. The accused arrived after the bar had closed, police said. The DJ was rushed to hospital where he was declared dead.",https://www.freepressjournal.in/india/horrific-video-man-shoots-dj-at-point-blank-range-after-being-refused-alcohol-at-bar-in-ranchi?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Teen drives father's BMW as man performs stunts on bonnet in Maharashtra,"Monday, 27 May, 2024","A 17-year-old boy drove his father's BMW car in Maharashtra's Kalyan with a 21-year-old man performing stunts on the bonnet. After a video of the incident surfaced on social media, police arrested the 21-year-old man and booked the father-son duo. The teen, influenced by Instagram reels, had recently coaxed his father to buy the second-hand BMW costing around ₹5 lakh.",https://www.freepressjournal.in/mumbai/kalyan-viral-video-minor-drives-fathers-bmw-on-busy-road-with-youth-perched-on-bonnet-2-booked?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,BBMP intensifies mosquito-control measures amid rains,"Monday, 27 May, 2024","In response to the recent rainfall, the Bruhat Bengaluru Mahanagara Palike (BBMP) is ramping up its efforts to control mosquito populations across the city. With the onset of the rainy season, officials emphasize the importance of proactive measures to prevent mosquito breeding and mitigate the risk of diseases such as dengue.",https://newskarnataka.com/karnataka/bengaluru/bbmp-intensifies-mosquito-control-measures-amid-rainy-season/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Ad agencies move Bombay HC against CIDCO's billboard notice,"Monday, 27 May, 2024","Two ad agencies have reportedly moved the Bombay High Court, challenging the notice issued by the City and Industrial Development Corporation (CIDCO) against illegal hoardings in the Navi Mumbai Airport Influence Notified Area (NAINA). The agencies—Devangi Outdoor Advertising and Harmesh Dilip Tanna, proprietor of Gargee Graphics—reportedly said that these notices were arbitrary and unlawful.",https://www.exchange4media.com/out-of-home-news/cidco-notice-to-remove-illegal-hoardings-unlawful-ad-agencies-to-hc-134611.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Corporator goes half-naked to protest irregular water supply in MP,"Monday, 27 May, 2024",A corporator in Indore took off his shirt and sat on a dharna to protest the irregular water supply in his ward amid rising temperature. The area corporator Kamlesh Karla said that it's been two months that the residents of Sindhi Colony ward are not receiving proper water supply. Water is coming only for five to ten minutes.,https://www.freepressjournal.in/indore/indore-ward-65-corporator-goes-half-naked-to-protest-irregular-water-supply-amid-soaring-temperature-watch?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Evolution of Bengaluru Cantonment railway station,"Monday, 27 May, 2024","Bengaluru Cantonment Railway Station stands as a bustling hub, but its origins trace back over 150 years, playing a pivotal role in shaping the city’s growth. Established in 1864 during the tenure of Sir Mark Cubbon as chief commissioner in Mysore, the station emerged as a crucial transportation link for the British, connecting their headquarters in Madras to southern India.",https://newskarnataka.com/karnataka/bengaluru/evolution-of-bengaluru-cantonment-railway-station-a-journey-through-time/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Mentally unstable man kills son, claims 'Sacrifice' order","Monday, 27 May, 2024","In Chhattisgarh's Balrampur district, a mentally unstable man allegedly killed his four-year-old son by slitting his throat, claiming voices told him to 'sacrifice' someone. The incident happened in Mahuadih village. The man, Kamlesh Nagesia, was arrested. His wife found out and called the police. An investigation is ongoing.",https://www.thehawk.in/posts/'mentally-unsound'-man-kills-4-yr-old-son-in-chhattisgarh-arrested?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Liquor truck collides in UP, people prioritize looting over aid","Monday, 27 May, 2024","In UP's Bijnor, bystanders prioritize looting over aiding the injured after a liquor truck collides with a tree. As caught on camera, people scavenge alcohol instead of helping. Incident near Jatpura Bonda village, Mandawali Police Station's jurisdiction. The driver swerved to avoid a cow, leading to a collision. Law enforcement swiftly responded and legal action is underway.",https://newskarnataka.com/india/liquor-truck-crash-in-up-bystanders-prioritize-looting-over-aid/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Pune case: 2 doctors nabbed for tampering driver’s blood sample,"Monday, 27 May, 2024","In a fresh development in the Pune Porsche accident case, two doctors from Sassoon General Hospital were arrested in connection with the accident involving 17-year-old Vedant Agarwal, reports said on Monday. The arrested doctors were charged with manipulation of blood samples, Pune Police Commissioner Amitesh Kumar confirmed to ANI.",https://www.connectedtoindia.com/pune-porsche-crash-2-doctors-arrested-for-tampering-17-year-old-accuseds-blood-sample/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,AIMIM leader shot thrice in Maharashtra's Nashik,"Monday, 27 May, 2024","AIMIM leader was shot thrice in Nashik (Maharashtra) around 1:20 am when the perpetrators, riding a motorbike, opened fire at him. He was hit on the left side of his chest, his right hand, and his leg. Following the attack, Malik was immediately taken to a nearby hospital. According to police report, his condition is currently stable.",https://www.topindiannews.com/national/watch-aimim-leader-shot-on-chest-video-of-aftermath-surfaces-mkir-news-18132?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Essay competition held at Pune car crash site,"Monday, 27 May, 2024","An open essay-writing competition was held in Pune on Sunday as a sign of protest against the initial bail granted to the 17-year-old involved in the Porsche car crash on May 19. Nearly 100 people took part in the contest, with a cash prize of ₹11,111 offered for the best essay. The event was conducted at the accident site.",https://www.timesnownews.com/pune/pune-porsche-crash-why-essay-competition-was-held-at-accident-site-article-110451653?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,UP court schedules Rahul's defamation case hearing for June 7,"Monday, 27 May, 2024","An MP-MLA court has scheduled a hearing on June 7 for the 2018 defamation case against Congress leader Rahul Gandhi. The case was filed by BJP leader Vijay Mishra over Gandhi's remarks about Amit Shah. Gandhi's lawyer asked for more time due to campaign work. Earlier, Gandhi paused his Bharat Jodo Nyay Yatra to attend court hearing and get bail.",https://www.thehawk.in/posts/defamation-case-against-rahul-gandhi:-up-court-fixes-hearing-for-june-7?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,What is Payal Kapadia's ongoing dispute with film institute?,"Monday, 27 May, 2024","In 2015, Payal Kapadia led a student protest against the appointment of the new chairman-- actor-turned-politician Gajendra Chauhan, better known as Yudishthir from the Mahabharat TV series. The protesting students condemned the appointment as ""politically coloured"", adding that Chauhan did not match the vision and stature of past chairmen of the Pune-based institute's governing council.",https://www.shethepeople.tv/news/cannes-grand-prix-award-payal-kapadia-ftii-dispute-4612455?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Flight ops resume at Kolkata airport after 21 hrs amid cyclone,"Monday, 27 May, 2024","Flight operations resumed at Kolkata airport on May 27 after suspension of services for around 21 hours due to Cyclone Remal that made landfall in West Bengal on Sunday night. IndiGo's Kolkata-Port Blair flight became first to depart from the airport at 8.59 am today, an airport official said. The last flight departed the airport at 12.6 pm on Sunday.",https://www.moneycontrol.com/news/india/cyclone-remal-flight-operations-resume-at-kolkata-airport-after-21-hours-12732824.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Kerala minister praises AI training to teachers by KITE,"Monday, 27 May, 2024","The practical Artificial Intelligence training provided by Kerala Infrastructure and Technology for Education for the state’s teachers will speed up Kerala’s transformation into an AI knowledge hub, Law and Industries Minister P Rajeev said in Kochi on Sunday, 26 May. The training was imparted in the run-up to the Generative AI Conclave to be held in Kochi in July.",https://thesouthfirst.com/kerala/kerala-minister-p-rajeev-lauds-artificial-intelligence-training-to-teachers-by-kite/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Youth battling for life after being set on fire in Karnataka,"Monday, 27 May, 2024",A harrowing incident unfolded in Dhavalagi village in Karnataka where a youth finds himself fighting for his life after allegedly being doused with petrol and set ablaze by the family of the girl he was romantically involved with. Rahul Ramanagouda Biradar is currently receiving treatment at a private hospital in Vijayapura for severe burns sustained during the ordeal.,https://newskarnataka.com/karnataka/vijayapura/love-affair-turns-violent-youth-battling-for-life-after-being-set-on-fire/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,13 Indians lured into illegal work in Laos rescued,"Monday, 27 May, 2024",13 Indians were rescued from illegal work in Laos and they have now returned home. The Indian Embassy commends Laos' cooperation and has urged for caution against fraudulent job offers. An advisory has been issued that warns of deceptive schemes enticing Indians via Thailand. 428 Indians have been rescued so far.,https://newskarnataka.com/india/13-indians-lured-into-illegal-work-in-laos-rescued/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,West Bengal CM Mamata Banerjee pays homage to Jawaharlal Nehru,"Monday, 27 May, 2024","West Bengal CM Mamata Banerjee pays tribute to Jawaharlal Nehru on his death anniversary, acknowledging his pivotal role in shaping India's modern identity. Nehru's leadership as the first Prime Minister, and his commitment to democracy, secularism, and global diplomacy, remain influential. Banerjee's homage highlights Nehru's enduring legacy & his contributions to India's progress and democracy.",https://www.refersms.com/wb-cm-mamata-banerjee-pays-homage-to-jawaharlal-nehru-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,PM Modi chairs meeting to review cyclone 'Remal' preparedness,"Monday, 27 May, 2024",PM Modi chairs a meeting to assess cyclone 'Remal' readiness over the North Bay of Bengal. Coordination with state authorities is emphasized. Precautionary measures include advising fishermen and evacuating one lakh people. PM Modi assures full support to affected states and directs the Ministry of Home Affairs for monitoring and post-landfall assistance.,https://www.refersms.com/pm-modi-chairs-meeting-to-review-cyclone-remal-preparedness-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Why is Menstrual Hygiene Day observed on May 28?,"Monday, 27 May, 2024","Menstrual Hygiene Day is observed annually on May 28 to highlight importance of good menstrual hygiene and break stigma around menstruation. The day is observed on the 28th day of the fifth month because menstrual cycle averages 28 days in length and a person usually menstruates for five days. According to UNICEF, around 1.8 billion people menstruate every month globally.",https://www.hindustantimes.com/lifestyle/health/menstrual-hygiene-day-2024-severe-health-risks-associated-with-poor-menstrual-hygiene-101716748256457-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Cannes winner Payal has a court hearing next month in FTII protest case: Resul,"Monday, 27 May, 2024","Filmmaker Payal Kapadia, whose film won the Grand Prix award at Cannes, has a court hearing next month in connection to a case lodged by FTII, Oscar-winning sound designer Resul Pookutty said. A case was filed against 35 students for protesting actor Gajendra Chauhan's appointment as Chairman in 2015. One of the students said the trial hadn't started yet.",https://theprint.in/india/in-2015-payal-kapadia-was-on-the-warpath-with-ftii/2102913/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,IMD Hyderabad forecasts dry weather in Telangana until May 31,"Monday, 27 May, 2024","The India Meteorological Department (IMD) Hyderabad forecasts dry weather in Telangana until May 31, with partly cloudy skies in Hyderabad. No warnings have been issued. Light to moderate rain or thundershowers may occur in isolated areas. Temperatures have exceeded 45°C in several districts, with Asifnagar in Hyderabad recording 42.6°C. Monsoon is expected after June 6.",https://www.siasat.com/imd-hyderabad-forecasts-dry-weather-in-telangana-until-may-31-3033268/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,'India is proud': PM Modi lauds Payal Kapadia's Cannes win,"Monday, 27 May, 2024","Payal Kapadia's film, notably the first Indian movie in 30 years to qualify for the festival's competition section, won the prestigious Grand Prix award at the renowned film festival. Narendra Modi took to X to congratulate Payal Kapadia, writing, ""India is proud of Payal Kapadia for her historic achievement of winning the Grand Prix at the 77th Cannes Film Festival.""",https://www.shethepeople.tv/us/payal-kapadia-all-we-imagine-as-light-review-cannes-standing-ovation-4600899?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,2000 workers from Telangana apply for jobs in Israel; 905 selected,"Monday, 27 May, 2024","Amid the Israel-Palestine conflict, 905 skilled workers from Telangana passed a recruitment test for construction jobs in Israel. Organized by the state government and NSDCI, the drive attracted 2,209 applicants. Workers, including carpenters and plasterers, are drawn by high pay (₹1.2-1.38 lakh/month). Similar drives occurred in Uttar Pradesh and Haryana.",https://www.siasat.com/2209-workers-from-telangana-apply-for-jobs-in-israel-905-selected-3033028/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Indian apps rule fantasy sports world, betting too: Report","Monday, 27 May, 2024","Betting and gambling are strictly prohibited in India under the Public Gambling Act, 1867, and are considered illegal in the majority of regions across the country. However, sports betting apps continue to make inroads in the country with 19.4 lakh new downloads in 2023, as per data.ai’s latest report “State of Mobile 2024”.",https://www.exchange4media.com/digital-news/indian-apps-continue-to-rule-the-fantasy-sports-world-betting-too-report-134599.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"All We Imagine As Light, Indian cinema’s beacon of hope","Monday, 27 May, 2024","For once “India shining” at Cannes is not about who wore which fashion label. For the first time, it is about Indian Cinema winning. The credit goes to Payal Kapadia and her luminous cast and crew who won the prestigious Grand Prix at Cannes 2024. Other Indian filmmakers and talents won important awards, as well.",https://thesouthfirst.com/entertainment/cannes-2024-all-we-imagine-as-light-a-beacon-of-hope-for-indian-cinema/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,PWD engineers suspended for misconduct during office hrs in K'taka,"Monday, 27 May, 2024","In a decisive move, District Election Officer K M Janaki has demonstrated zero tolerance for misconduct by suspending five engineers from the Public Works Department. Their alleged involvement in consuming liquor with Zilla Parishad officials and contractors at an inspection bungalow during official hours has drawn severe condemnation.",https://newskarnataka.com/karnataka/bagalkote/engineers-suspended-for-misconduct-during-office-hours/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Belagavi police apprehends 27-year-old in harassment case,"Monday, 27 May, 2024","Belagavi rural police have apprehended a 27-year-old individual from Kinaye village, identified as Thippanna Dukare, based on the complaint filed by the girl. She claims to have faced harassment from Thippanna for three years, with relentless pressure to marry him. The complaint alleges that Thippanna threatened her with a fate similar to Neha and Anjali’s if she refused his proposals.",https://newskarnataka.com/karnataka/belagavi/fear-and-threats-another-alleged-case-of-harassment-emerges-in-belagavi/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,CCTV footage reveals how did fire began in Rajkot Gaming Center,"Monday, 27 May, 2024","Two days after the devastating fire, heart-wrenching CCTV footage has surfaced, revealing the cause of the that led to the massive fire. The video shows sparks erupting from welding equipment, quickly growing throughout the gaming zone within minutes. Police have arrested the owner, Yuvraj Singh Solanki, and his manager, Nitin Jain, on charges including culpable homicide.",https://www.topindiannews.com/national/rajkot-gaming-zone-fire-cctv-footage-reveals-how-did-blaze-began-video-mkir-news-18121?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Heavy rains, gales claim 13 lives in Telangana","Monday, 27 May, 2024","Heavy rains with thunderstorms and lightning lashed Telangana on Sunday night, killing 13 people. The severe cyclonic storm Remal caused havoc, uprooting trees, damaging power lines, and disrupting transport. Nagarkurnool district reported seven deaths, Hyderabad four, and Medak reported two casualties. Power supply and communications were significantly impacted in multiple districts.",https://www.siasat.com/heavy-rains-gales-claim-13-lives-in-telangana-3033292/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Voting underway for MLC bypoll in Telangana,"Monday, 27 May, 2024","Polling is underway for the Telangana Legislative Council by-election in the Warangal-Khammam-Nalgonda graduates’ constituency. Voting, from 8 a.m. to 4 p.m., involves 4,63,839 eligible voters at 605 polling centres. The main contest is among Congress, BRS, and BJP candidates. Congress aims to retain support by focusing on job promises.",https://www.siasat.com/voting-underway-for-mlc-bypoll-in-telangana-3033295/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Telangana food safety dept bans Gutka with tobacco & nicotine,"Monday, 27 May, 2024","Telangana has banned the manufacture, storage, distribution, transportation, and sale of Gutka and Pan masala containing tobacco and nicotine for one year from May 24, 2024. This aims to protect public health as these products are linked to severe health issues, including oral cancer.",https://www.siasat.com/telangana-food-safety-dept-bans-gutka-pan-masala-with-tobacco-nicotine-3032818/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Arvind Kejriwal seeks 7-day bail extension,"Monday, 27 May, 2024","CM Arvind Kejriwal has filed an application with the Supreme Court seeking an extension of his interim bail for an additional seven days. His application states that during his detention in Tihar jail, he has experienced a weight loss of 7 kg and currently ketone levels in his body are very high. He needs more time for PET-CT scans.",https://www.topindiannews.com/national/arvind-kejriwal-seeks-7-day-bail-extension-but-on-what-grounds-mkir-news-18123?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,2 inspectors among 5 suspended for negligence in Rajkot fire,"Monday, 27 May, 2024","Five officials, including two police inspectors and three civic officials, were suspended after over 30 people were killed in fire at gaming zone in Gujarat's Rajkot. ""They were held responsible for their gross negligence in allowing the game zone to operate without necessary approvals,"" state government said. This comes after reports said that the game zone had no fire NOC.",https://theprint.in/india/rajkot-game-zone-fire-2-cops-civic-staff-among-5-officials-suspended-for-negligence/2103173/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Doctors arrested for replacing juvenile's blood sample: Pune CP,"Monday, 27 May, 2024","Pune Police Commissioner Amitesh Kumar revealed that doctors at Sassoon Hospital replaced the blood sample of a juvenile accused in a luxury car crash, discarding the original. Arrests were made, and IPC sections 120B, 467, and 201 were added. The minor's Porsche crash killed two IT professionals. The investigation continues.",https://www.thehawk.in/posts/%22juvenile's-blood-sample-was-thrown-in-dustbin-replaced-with-other-one%22:-pune-cp-after-arrest-of-two-doctors-in-car-crash-case?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Arrest made in double murder case in South Bengaluru,"Monday, 27 May, 2024","In a significant breakthrough, the Banashankari police in South Bengaluru have apprehended a 26-year-old man suspected of committing two murders within a span of five days. Identified as Girish M, the suspect allegedly bludgeoned his victims to death with stones on footpaths in separate incidents between May 13 and 18.",https://newskarnataka.com/karnataka/bengaluru/arrest-made-in-double-murder-case-in-south-bengaluru/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Cyclone Remal weakens, flights resume in Kolkata","Monday, 27 May, 2024","Severe Cyclone Remal weakened to a cyclonic storm early Monday, IMD reported. Kolkata Airport resumed flights after being closed due to the cyclone. NDRF teams are clearing roads and waterlogging in Kolkata. West Bengal Governor praised locals' resilience. IMD asked people to stay informed and to follow official updates.",https://www.thehawk.in/posts/cyclone-remal-weakens-gradually-flight-operations-resume-in-kolkata?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Violent unrest erupts in Channagiri over alleged custodial death,"Monday, 27 May, 2024","Tension gripped Channagiri town in Davanagere district as eleven policemen were injured in an attack on a police station by an enraged mob following the alleged death of a man from a minority community in police custody. The unrest ensued after Adil, 33, was reportedly picked up by police for suspected involvement in illegal betting.",https://newskarnataka.com/karnataka/davanagere/violent-unrest-erupts-in-channagiri-over-alleged-custodial-death/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Goa CM congratulates Payal Kapadia and team for Cannes triumph,"Monday, 27 May, 2024","Goa CM Pramod Sawant congratulated Payal Kapadia and her team for winning the Grand Prix at the 77th Cannes Film Festival for 'All We Imagine as Light.' He also lauded actress Chhaya Kadam's special standing ovation, calling it a proud moment. Sawant wished the team continued success and a bright future in Indian cinema.",https://www.refersms.com/goa-cm-pramod-sawant-congratulates-payal-kapadia-and-team-for-cannes-triumph-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Delhi Rajkot fires claim young lives, parents demand justice","Monday, 27 May, 2024",A massive fire broke out in Gujarat's Rajkot on May 24 claiming the lives of 33 people including nine children under the age of 16. Special Investigation Team members met with the local administration in Rajkot city to take stock of the situation. One of the grieving parents alleged that every official visiting the hospital after the incident is “tightlipped”.,https://www.shethepeople.tv/news/delhi-rajkot-fires-children-killed-compliance-safety-challenges-4611992?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Blood sample of teen who crashed Porsche thrown in dustbin, replaced with someone else's","Monday, 27 May, 2024","Pune Police said the blood sample of the teen, involved in the Porsche crash that killed two techies, was thrown in the dustbin and replaced with another person's. The initial report showed no alcohol trace in the teen's blood. Police added that the sample was replaced on instructions of Dr Ajay Taware and Dr Shrihari Halnor, who have been arrested.",https://x.com/PTI_News/status/1794961783817412952?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Indian Open Surfing Meet to start in Mangaluru on May 31,"Monday, 27 May, 2024","The 5th Indian Open Surfing will begin from May 31 in Mangaluru in Karnataka. Among the notable participants are Ramesh Budihal, Kishore Kumar, Harish M, Srikanth D, Manikandan D, Kamali Moorthy, Srishthi Selvam, and Sandhya Arun. The event formally commenced with an official inauguration on May 24 under the auspices of the New Mangaluru Port Authority.",https://thesouthfirst.com/karnataka/5th-indian-open-surfing-meet-to-commence-in-karnatakas-mangaluru-on-31-may/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,PM will build his own temples in every village: K'taka minister,"Monday, 27 May, 2024","Karnataka minister Shivaraj Tangadagi on Saturday, May 25, said if BJP won the Lok Sabha elections again, Prime Minister Narendra Modi would build his own temples in every village. The remark came after Modi said in an interview with a national TV channel that after his mother’s demise, his experiences convinced him that he was sent by God.",https://thesouthfirst.com/karnataka/pm-modi-will-build-his-temples-in-every-village-if-bjp-wins-lok-sabha-pollskarnataka-minister-shivaraj-tangadagi/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,BJP protest in Kerala over waterlogged roads in state capital,"Monday, 27 May, 2024","BJP on Sunday, May 26, held a protest march demanding the resignation of Thiruvananthapuram Mayor Arya Rajendran, alleging that roads in Kerala’s capital were waterlogged and damaged and epidemics were on the rise due to the inefficiency of the city corporation. The protestors marched to the Thiruvananthapuram Corporation office with party flags and a banner demanding Rajendran’s resignation.",https://thesouthfirst.com/kerala/rain-woes-bjp-protest-in-kerala-over-waterlogged-roads-in-state-capital-demands-mayors-resignation/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Minor girl mauled to death by stray dogs in Kanpur, video surfaces","Monday, 27 May, 2024","A five-year-old girl was allegedly mauled to death by stray dogs in Uttar Pradesh's Kanpur. The alleged dog attack incident occurred when the girl was sleeping with her family on the footpath. The stray dogs dragged two children, including the deceased girl who was sleeping on the Govind Nagar CTI intersection in Kanpur.",https://www.latestly.com/socially/india/news/dog-attack-in-kanpur-five-year-old-girl-sleeping-on-footpath-mauled-to-death-by-stray-dogs-another-child-suffers-severe-injuries-disturbing-video-surfaces-5992717.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,PM Modi pays homage to Jawaharlal Nehru on his death anniversary,"Monday, 27 May, 2024","PM Modi pays homage to Jawaharlal Nehru on his death anniversary, recognizing his pivotal role in India's independence and development. Nehru, India's First Prime Minister, championed democracy, secularism, and technological advancement. His legacy as the ""architect of Modern India"" continues to inspire.",https://www.refersms.com/pm-modi-pays-homage-to-jawaharlal-nehru-on-his-death-anniversary-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#google_vignette
national,Arunachal CM Pema Khandu extends birthday wishes to Nitin Gadkari,"Monday, 27 May, 2024","Arunachal Pradesh CM Pema Khandu wished Union Minister Nitin Gadkari a happy birthday, praising his visionary leadership and dedication to transforming India's infrastructure. Khandu expressed admiration for Gadkari's impactful work and wished him continued passion, health, and success.",https://www.refersms.com/arunachal-cm-pema-khandu-extends-birthday-wishes-to-nitin-gadkari-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Water contamination crisis grips Srirangapatna in Mandya District,"Monday, 27 May, 2024","Despite recent incidents elsewhere underscoring the dire consequences of contaminated water, local authorities turned a blind eye to the purification process in Srirangapatna. The Cauvery River, the primary source of drinking water, has been contaminated with blackened, foul-smelling water, raising alarm among residents.",https://newskarnataka.com/karnataka/mandya/water-contamination-crisis-grips-srirangapatna-mandya-district/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,33 Maoists surrender in Chhattisgarh’s Bijapur,"Monday, 27 May, 2024","In a significant development, 33 Maoists surrendered before the Chhattisgarh police and the Central Reserve Police Force (CRPF) in Bastar’s Bijapur district, citing disillusionment with the Maoist ideology and condemning atrocities committed by Maoists against tribals. According to officials, the surrendered Maoists also expressed appreciation for the police’s rehabilitation policy.",https://newskarnataka.com/karnataka/vijayapura/33-maoists-surrender-in-chhattisgarhs-bijapur-district/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,AIMIM leader Abdul Malik critical after being shot at in Maharashtra,"Monday, 27 May, 2024","AIMIM leader and former Malegaon Mayor Abdul Malik was left grievously injured after two unidentified assailants opened fire at him, reports said on Monday. The incident happened around 1 am in the Malegaon city area when he was outside a restaurant on a highway. Reports said he sustained three bullet wounds, including on the left side of his chest.",https://www.news18.com/amp/india/aimim-leader-sustains-grave-injuries-after-unknown-assailants-open-fire-at-him-in-malegaon-8905253.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Women blessed me for 'Gruha Lakshmi', 'Shakti': Siddaramaiah","Monday, 27 May, 2024","Karnataka Chief Minister Siddaramaiah, who visited the temple town of Dharmasthala in Dakshina Kannada on Saturday, May 25. He said that women blessed him for the two prominent guarantees — 'Gruha Lakshmi' and 'Shakti' — with which they were able to lead a comfortable life and travel from faraway towns to see the deity.",https://thesouthfirst.com/karnataka/karnataka-cm-siddaramaiah-says-women-blessed-him-for-gruha-lakshmi-and-shakti-guarantees/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Minor drives father's BMW on busy road in Maha, video surfaces","Monday, 27 May, 2024","The police took swift action after a viral video showed a youngster performing stunts on the bonnet of a moving BMW driven allegedly by a 17-year-old in Kalyan. According to a report in the Times of India, the 21-year-old on the bonnet, was arrested, while the teenager and his father, a retired government official, have been booked.",https://www.freepressjournal.in/mumbai/kalyan-viral-video-minor-drives-fathers-bmw-on-busy-road-with-youth-perched-on-bonnet-2-booked?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Arrears, conflict with Union govt mar Kerala revenue gains","Monday, 27 May, 2024","For some time now, Kerala has found itself walking a financial tightrope. There are persistent concerns over the state’s struggles to clear arrears it owes to pensioners and beneficiaries of various social security schemes. While the LDF government blames the BJP-led Union government for squeezing state finances, the other side of the coin is internal shortcomings contributing to the strain.",https://thesouthfirst.com/kerala/keralas-economic-paradox-arrears-and-conflict-with-union-government-mar-revenue-gains/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Cyclone Remal disrupts normal life in eastern India,"Monday, 27 May, 2024","Heavy rains and strong winds triggered by Cyclone Remal uprooted trees and destroyed thatched houses in several districts of West Bengal, mainly in coastal areas, on Monday. According to reports, one person died after a portion of a building collapsed in the Entally region in Kolkata.",https://www.connectedtoindia.com/cyclone-remal-disrupts-normal-life-in-west-bengal-leaves-trail-of-destruction/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
